GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,x_final,y_final,z_final,lat,lon,alt
2024-05-05 18:19:38.437908224+00:00,G19,12547786.234374974,-15069937.71692518,17546929.61794155,24425387.823035806,31.4,4442019.252376385,3089856.653071221,3365346.906136849,32.052283552403416,34.8223708518732,-6.517701636254787
2024-05-05 18:19:38.437908224+00:00,G21,21167129.781956352,16856795.001401484,-1325513.2141328084,22164452.625906862,35.8,4442019.252376385,3089856.653071221,3365346.906136849,32.052283552403416,34.8223708518732,-6.517701636254787
2024-05-05 18:19:38.437908224+00:00,G26,-3991088.6439513923,26032396.172741674,941130.6772622619,24563290.685649324,30.8,4442019.252376385,3089856.653071221,3365346.906136849,32.052283552403416,34.8223708518732,-6.517701636254787
2024-05-05 18:19:38.437908224+00:00,G28,-5820829.069012545,14599405.136497118,21398327.5715265,23727328.163142536,41.1,4442019.252376385,3089856.653071221,3365346.906136849,32.052283552403416,34.8223708518732,-6.517701636254787
2024-05-05 18:19:38.437908224+00:00,G31,3915259.6645198017,19884308.126628026,16745138.728947198,21479025.27680141,42.4,4442019.252376385,3089856.653071221,3365346.906136849,32.052283552403416,34.8223708518732,-6.517701636254787
2024-05-05 18:19:39.437908224+00:00,G02,22655360.12545043,13752754.624078281,3830155.39977039,21110157.785917558,36.1,4442019.4717821935,3089861.5422409098,3365344.832523105,32.05225347928959,34.82241202487999,-8.772084483131767
2024-05-05 18:19:39.437908224+00:00,G03,13161359.000436865,7447926.717493916,21697344.841435477,20762506.854820903,36.4,4442019.4717821935,3089861.5422409098,3365344.832523105,32.05225347928959,34.82241202487999,-8.772084483131767
2024-05-05 18:19:39.437908224+00:00,G04,22670744.531465545,3210535.0727986973,13593231.555878738,20902385.971892416,36.2,4442019.4717821935,3089861.5422409098,3365344.832523105,32.05225347928959,34.82241202487999,-8.772084483131767
2024-05-05 18:19:39.437908224+00:00,G09,25414947.011573482,-7501666.324640865,2114314.3148663146,23528944.274837367,32.0,4442019.4717821935,3089861.5422409098,3365344.832523105,32.05225347928959,34.82241202487999,-8.772084483131767
2024-05-05 18:19:39.437908224+00:00,G17,20434977.555520315,-13300121.537227754,11143364.42425464,24184796.17351463,32.0,4442019.4717821935,3089861.5422409098,3365344.832523105,32.05225347928959,34.82241202487999,-8.772084483131767
2024-05-05 18:19:39.437908224+00:00,G19,12550049.930898633,-15070243.615877988,17545029.759493224,24425261.912591584,36.8,4442019.4717821935,3089861.5422409098,3365344.832523105,32.05225347928959,34.82241202487999,-8.772084483131767
2024-05-05 18:19:39.437908224+00:00,G21,21166839.465732966,16856821.52875025,-1328618.9798952898,22164897.514198016,34.1,4442019.4717821935,3089861.5422409098,3365344.832523105,32.05225347928959,34.82241202487999,-8.772084483131767
2024-05-05 18:19:39.437908224+00:00,G26,-3991474.0138825923,26032207.22609055,944260.912140284,24562946.522093993,31.2,4442019.4717821935,3089861.5422409098,3365344.832523105,32.05225347928959,34.82241202487999,-8.772084483131767
2024-05-05 18:19:39.437908224+00:00,G28,-5822949.064654984,14597700.46715286,21398913.07254082,23727865.68615314,42.5,4442019.4717821935,3089861.5422409098,3365344.832523105,32.05225347928959,34.82241202487999,-8.772084483131767
2024-05-05 18:19:39.437908224+00:00,G31,3913512.653014783,19882978.221264683,16747140.169992955,21479274.103852797,42.3,4442019.4717821935,3089861.5422409098,3365344.832523105,32.05225347928959,34.82241202487999,-8.772084483131767
2024-05-05 18:19:40.437908224+00:00,G02,22655560.161145527,13753191.775289427,3827032.1283153985,21110489.95718565,39.0,4442019.618860448,3089855.8679120922,3365338.695840288,32.0522215033128,34.822361810817014,-5.501280958577991
2024-05-05 18:19:40.437908224+00:00,G03,13160752.80318461,7450642.906229729,21696795.888607536,20762336.276215903,41.7,4442019.618860448,3089855.8679120922,3365338.695840288,32.0522215033128,34.822361810817014,-5.501280958577991
2024-05-05 18:19:40.437908224+00:00,G04,22669152.64866865,3211210.2349783415,13595716.838218275,20902227.386869784,31.4,4442019.618860448,3089855.8679120922,3365338.695840288,32.0522215033128,34.822361810817014,-5.501280958577991
2024-05-05 18:19:40.437908224+00:00,G09,25414781.53469277,-7501303.468121916,2117464.8199673463,23528427.438480504,30.4,4442019.618860448,3089855.8679120922,3365338.695840288,32.0522215033128,34.822361810817014,-5.501280958577991
2024-05-05 18:19:40.437908224+00:00,G17,20436328.92688225,-13300272.209602589,11140616.969255697,24184916.692727722,30.8,4442019.618860448,3089855.8679120922,3365338.695840288,32.0522215033128,34.822361810817014,-5.501280958577991
2024-05-05 18:19:40.437908224+00:00,G19,12552313.375024647,-15070549.595456466,17543129.517208397,24425136.29880106,32.6,4442019.618860448,3089855.8679120922,3365338.695840288,32.0522215033128,34.822361810817014,-5.501280958577991
2024-05-05 18:19:40.437908224+00:00,G21,21166548.84158647,16856847.850156374,-1331724.7187677084,22165366.392176006,28.2,4442019.618860448,3089855.8679120922,3365338.695840288,32.0522215033128,34.822361810817014,-5.501280958577991
2024-05-05 18:19:40.437908224+00:00,G26,-3991859.3457138115,26032017.907051697,947391.1267159746,24562576.575841952,36.8,4442019.618860448,3089855.8679120922,3365338.695840288,32.0522215033128,34.822361810817014,-5.501280958577991
2024-05-05 18:19:40.437908224+00:00,G28,-5825069.215889068,14595995.873784542,21399498.11781758,23728401.411791325,42.3,4442019.618860448,3089855.8679120922,3365338.695840288,32.0522215033128,34.822361810817014,-5.501280958577991
2024-05-05 18:19:40.437908224+00:00,G31,3911765.382613959,19881648.24034766,16749141.243474865,21479540.320046164,36.4,4442019.618860448,3089855.8679120922,3365338.695840288,32.0522215033128,34.822361810817014,-5.501280958577991
2024-05-05 18:19:41.437908224+00:00,G02,22655759.91073069,13753628.684998205,3823908.777192634,21110802.640923075,37.9,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G03,13160146.788538212,7453359.062471168,21696246.468294796,20762166.600659676,41.8,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G04,22667560.506252747,3211885.578656231,13598201.83358625,20902055.90613624,34.4,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G09,25414615.706605855,-7500940.468234081,2120615.2793732076,23527982.252717678,30.8,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G17,20437679.962222103,-13300422.874591853,11137869.283482047,24185012.0225515,32.8,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G19,12554576.56679387,-15070855.655630495,17541228.89105213,24424998.997727204,34.8,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G21,21166257.909466308,16856873.965664264,-1334830.4309237588,22165836.46549391,26.1,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G26,-3992244.6394304396,26031828.21565228,950521.3204139988,24562229.415211726,31.5,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G28,-5827189.522686837,14594291.356428403,21400082.70734896,23728932.94065214,40.9,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G31,3910017.853022632,19880318.183699228,16751141.94970757,21479770.261599403,37.4,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G03,13160146.788538212,7453359.062471168,21696246.468294796,20762166.600659676,42.7,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G04,22667560.506252747,3211885.578656231,13598201.83358625,20902055.90613624,36.6,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G26,-3992244.6394304396,26031828.21565228,950521.3204139988,24562229.415211726,31.2,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:41.437908224+00:00,G28,-5827189.522686837,14594291.356428403,21400082.70734896,23728932.94065214,38.1,4442022.28955098,3089849.641860672,3365347.1365920138,32.052292542142894,34.822291541620636,-6.700137962454131
2024-05-05 18:19:42.437908224+00:00,G02,22655959.374145247,13754065.353195077,3820785.346772566,21111125.218933966,37.3,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G03,13159540.95650012,7456075.186161432,21695696.580507003,20761996.323070932,41.8,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G04,22665968.104431633,3212561.10379068,13600686.541676506,20901902.115560934,33.1,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G09,25414449.527272403,-7500577.324793106,2123765.694220486,23527494.191769868,28.9,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G17,20439030.661211666,-13300573.53210887,11135121.367613483,24185150.227560267,32.8,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G19,12556839.505867062,-15071161.796318557,17539327.881308716,24424888.373673722,34.1,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G21,21165966.669308472,16856899.8753194,-1337936.1166798482,22166271.162857905,29.3,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G26,-3992629.8951130304,26031638.15187275,953651.4934321706,24561879.558522858,33.1,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G28,-5829309.984969392,14592586.915161625,21400666.841113135,23729465.06718291,44.0,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G31,3908270.064618894,19878988.05165369,16753142.28823541,21480025.684833094,39.7,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G03,13159540.95650012,7456075.186161432,21695696.580507003,20761996.323070932,42.7,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G04,22665968.104431633,3212561.10379068,13600686.541676506,20901902.115560934,36.8,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G26,-3992629.8951130304,26031638.15187275,953651.4934321706,24561879.558522858,26.5,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:42.437908224+00:00,G28,-5829309.984969392,14592586.915161625,21400666.841113135,23729465.06718291,40.1,4442022.175846101,3089857.288103864,3365338.6624834673,32.052207321167074,34.82235869503678,-7.787811353536589
2024-05-05 18:19:43.437908224+00:00,G02,22656158.551339783,13754501.779895037,3817661.8372508655,21111470.28591297,37.1,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G03,13158935.30708613,7458791.277183838,21695146.225266058,20761830.54327581,42.6,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G04,22664375.4430624,3213236.810491207,13603170.9627396,20901729.439487476,32.5,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G09,25414282.996742435,-7500214.037812481,2126916.0639286893,23527012.1293344,30.8,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G17,20440381.02405382,-13300724.18212616,11132373.221249714,24185281.535370473,27.6,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G19,12559102.192545403,-15071468.017525714,17537426.48772457,24424757.965435874,34.0,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G21,21165675.121124655,16856925.579160556,-1341041.7755449135,22166711.858734246,28.0,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G26,-3993015.112812848,26031447.715707906,956781.6457305202,24561524.3009916,31.3,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G28,-5831430.602695996,14590882.550030671,21401250.51909881,23729997.193713684,41.3,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G31,3906522.0172583694,19877657.844147697,16755142.259200962,21480278.708661847,37.0,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G03,13158935.30708613,7458791.277183838,21695146.225266058,20761830.54327581,43.9,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G04,22664375.4430624,3213236.810491207,13603170.9627396,20901729.439487476,36.8,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G26,-3993015.112812848,26031447.715707906,956781.6457305202,24561524.3009916,25.4,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:43.437908224+00:00,G28,-5831430.602695996,14590882.550030671,21401250.51909881,23729997.193713684,36.0,4442020.437134857,3089858.996816278,3365338.047510469,32.05220478203798,34.82238406143143,-7.441783954788532
2024-05-05 18:19:44.437908224+00:00,G02,22656357.442304276,13754937.965199504,3814538.248204478,21111791.06218888,35.6,4442023.891845242,3089875.5313325124,3365336.1373916403,32.05213142229645,34.822506900171405,-5.509621428325772
2024-05-05 18:19:44.437908224+00:00,G03,13158329.840284772,7461507.335543939,21694595.402569104,20761660.867719583,42.7,4442023.891845242,3089875.5313325124,3365336.1373916403,32.05213142229645,34.822506900171405,-5.509621428325772
2024-05-05 18:19:44.437908224+00:00,G04,22662782.52227123,3213912.6987532023,13605655.096606132,20901551.964604143,35.7,4442023.891845242,3089875.5313325124,3365336.1373916403,32.05213142229645,34.822506900171405,-5.509621428325772
2024-05-05 18:19:44.437908224+00:00,G09,25414116.115041297,-7499850.607251758,2130066.388386757,23526540.26218865,30.2,4442023.891845242,3089875.5313325124,3365336.1373916403,32.05213142229645,34.822506900171405,-5.509621428325772
2024-05-05 18:19:44.437908224+00:00,G17,20441731.05084723,-13300874.824604627,11129624.84420206,24185379.268961746,27.2,4442023.891845242,3089875.5313325124,3365336.1373916403,32.05213142229645,34.822506900171405,-5.509621428325772
2024-05-05 18:19:44.437908224+00:00,G19,12561364.626496408,-15071774.319171332,17535524.710578438,24424645.247356262,33.2,4442023.891845242,3089875.5313325124,3365336.1373916403,32.05213142229645,34.822506900171405,-5.509621428325772
2024-05-05 18:19:44.437908224+00:00,G21,21165383.264897194,16856951.07722916,-1344147.4073416737,22167169.638373755,32.2,4442023.891845242,3089875.5313325124,3365336.1373916403,32.05213142229645,34.822506900171405,-5.509621428325772
2024-05-05 18:19:44.437908224+00:00,G28,-5833551.3757855855,14589178.261114413,21401833.741283625,23730534.41570804,41.4,4442023.891845242,3089875.5313325124,3365336.1373916403,32.05213142229645,34.822506900171405,-5.509621428325772
2024-05-05 18:19:44.437908224+00:00,G31,3904773.710899719,19876327.561196372,16757141.862628702,21480519.142158505,40.7,4442023.891845242,3089875.5313325124,3365336.1373916403,32.05213142229645,34.822506900171405,-5.509621428325772
2024-05-05 18:19:44.437908224+00:00,G03,13158329.840284772,7461507.335543939,21694595.402569104,20761660.867719583,40.2,4442023.891845242,3089875.5313325124,3365336.1373916403,32.05213142229645,34.822506900171405,-5.509621428325772
2024-05-05 18:19:44.437908224+00:00,G04,22662782.52227123,3213912.6987532023,13605655.096606132,20901551.964604143,35.3,4442023.891845242,3089875.5313325124,3365336.1373916403,32.05213142229645,34.822506900171405,-5.509621428325772
2024-05-05 18:19:44.437908224+00:00,G28,-5833551.3757855855,14589178.261114413,21401833.741283625,23730534.41570804,36.0,4442023.891845242,3089875.5313325124,3365336.1373916403,32.05213142229645,34.822506900171405,-5.509621428325772
2024-05-05 18:19:45.437908224+00:00,G02,22656556.04697954,13755373.909102045,3811414.5799821727,21112114.839902237,40.5,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:45.437908224+00:00,G03,13157724.556096064,7464223.361195765,21694044.1124237,20761484.595981047,42.6,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:45.437908224+00:00,G04,22661189.34217643,3214588.7685754504,13608138.943119153,20901382.28560558,35.7,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:45.437908224+00:00,G09,25413948.882187825,-7499487.033056186,2133216.667606648,23526071.091101542,28.6,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:45.437908224+00:00,G17,20443080.741461057,-13301025.459479574,11126876.236748973,24185467.70594952,31.7,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:45.437908224+00:00,G19,12563626.807942057,-15072080.701249793,17533622.549683124,24424514.237085905,34.2,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:45.437908224+00:00,G21,21165091.100599192,16856976.369567513,-1347253.0119920336,22167646.011220265,31.3,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:45.437908224+00:00,G26,-3993785.4344353676,26031065.726218354,963041.8877318547,24560813.188259125,28.3,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:45.437908224+00:00,G28,-5835672.304258885,14587474.0484099,21402416.507673223,23731067.440925024,39.9,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:45.437908224+00:00,G31,3903025.145662532,19874997.202937186,16759141.09835914,21480764.374465037,36.5,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:45.437908224+00:00,G03,13157724.556096064,7464223.361195765,21694044.1124237,20761484.595981047,42.0,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:45.437908224+00:00,G04,22661189.34217643,3214588.7685754504,13608138.943119153,20901382.28560558,35.8,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:45.437908224+00:00,G28,-5835672.304258885,14587474.0484099,21402416.507673223,23731067.440925024,35.2,4442020.915104759,3089859.906302652,3365350.3660658575,32.05229457486259,34.822389077168815,-6.780694409058644
2024-05-05 18:19:46.437908224+00:00,G02,22656754.365334406,13755809.6116578,3808290.8324921164,21112426.62931601,38.2,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G03,13157119.45455329,7466939.353943914,21693492.354867756,20761315.51809477,38.1,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G04,22659595.902840577,3215265.0199801903,13610622.502208717,20901222.496517923,34.5,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G09,25413781.298240155,-7499123.315256194,2136366.900862988,23525667.27544242,26.4,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G17,20444430.095801033,-13301176.086690333,11124127.399094794,24185563.040135857,29.1,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G19,12565888.736561282,-15072387.163681906,17531720.00530798,24424400.916973777,32.6,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G21,21164798.628143147,16857001.45622308,-1350358.5900610203,22168080.407568,34.5,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G26,-3994170.538439432,26030874.172893874,966171.9771825667,24560468.427033834,28.6,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G28,-5837793.387971232,14585769.912047071,21402998.818227787,23731610.360415466,39.2,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G31,3901276.3215912106,19873666.769450426,16761139.966318866,21481018.899012513,41.2,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G03,13157119.45455329,7466939.353943914,21693492.354867756,20761315.51809477,39.2,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G04,22659595.902840577,3215265.0199801903,13610622.502208717,20901222.496517923,34.0,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G26,-3994170.538439432,26030874.172893874,966171.9771825667,24560468.427033834,30.1,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:46.437908224+00:00,G28,-5837793.387971232,14585769.912047071,21402998.818227787,23731610.360415466,32.7,4442016.906009018,3089861.8041240205,3365346.8710097424,32.05227842514113,34.822429815445396,-10.908387022625122
2024-05-05 18:19:47.437908224+00:00,G02,22656952.397310417,13756245.072861746,3805167.0060735517,21112752.802071754,37.4,4442028.184756566,3089867.0818274636,3365354.8624962545,32.052280771907895,34.822407494785594,-6.932686988796506
2024-05-05 18:19:47.437908224+00:00,G03,13156514.535632856,7469655.313848257,21692940.129887387,20761139.246356238,36.1,4442028.184756566,3089867.0818274636,3365354.8624962545,32.052280771907895,34.822407494785594,-6.932686988796506
2024-05-05 18:19:47.437908224+00:00,G04,22658002.204165313,3215941.453058174,13613105.774055606,20901044.42396463,35.9,4442028.184756566,3089867.0818274636,3365354.8624962545,32.052280771907895,34.822407494785594,-6.932686988796506
